est_e,est_s,log_likelihood,log_likelihood_null
1.133321232812235e-05,1.0,-24.289246489084352,-24.289246585964104
1e-08,1.0,-37.01765677608149,-37.01765677608149
1e-08,1.0,-47.72342306778959,-47.72342306778959
1e-08,1.0,-36.64737361884052,-36.64737361884052
1e-08,1.0,-46.56748153046605,-46.56748153046605
1e-08,0.9999757192274817,-72.34269164278155,-72.70435981838878
3.788867925617515e-05,0.9999525540638574,-107.83744923267999,-123.38618749938951
1e-08,1.0,-52.85897109760541,-52.85897109760541
1.1407682375537427e-05,1.0,-36.29786548616147,-36.297865485827984
1e-08,1.0,-12.345104040328538,-12.345104040328538
1e-08,1.0,-75.64354748373015,-75.64354748373015
1.1298066957463385e-05,1.0,-37.02717459212272,-37.02717468961363
1e-08,1.0,-14.22821044492971,-14.22821044492971
1e-08,1.0,-7.448176548985633,-7.448176548985633
1e-08,1.0,-22.162173094549182,-22.162173094549182
1e-08,1.0,-17.54475098266165,-17.54475098266165
1e-08,1.0,-51.90066222672056,-51.90066222672056
1e-08,1.0,-75.36603445740374,-75.36603445740374
1e-08,1.0,-60.109495665682395,-60.109495665682395
6.760337219819097e-05,1.0,-71.32883436152197,-71.32883437789884
1e-08,1.0,-19.827867198077968,-19.827867198077968
1e-08,1.0,-55.17831977348146,-55.17831977348146
1e-08,1.0,-26.047350787264822,-26.047350787264822
1e-08,0.9998731304916776,-68.96139473676867,-73.23816843951698
1e-08,1.0,-29.216149070694236,-29.216149070694236
1e-08,1.0,-33.83615685117192,-33.83615685117192
1e-08,1.0,-34.18227270818504,-34.18227270818504
1e-08,1.0,-52.43428201821422,-52.43428201821422
1e-08,1.0,-40.83040186291525,-40.83040186291525
2.2468605616192556e-05,1.0,-61.777229511049136,-61.77722948994428
1e-08,1.0,-32.39512038536998,-32.39512038536998
1e-08,1.0,-37.15957564997291,-37.15957564997291
1e-08,1.0,-29.91514332520002,-29.91514332520002
1e-08,1.0,-17.163698685565702,-17.163698685565702
1e-08,1.0,-24.637206638595462,-24.637206638595462
1e-08,1.0,-60.08164689494314,-60.08164689494314
1e-08,1.0,-31.949587079920043,-31.949587079920043
1.8345327258326264e-05,1.0,-58.577138085089544,-58.57713809945309
1.1662923370341762e-05,1.0,-42.24083175579303,-42.24083176150542
