est_e,est_s,log_likelihood,log_likelihood_null
1.1217184584259896e-05,1.0,-17.114496904999754,-17.114497003896048
1e-08,1.0,-9.99143056364736,-9.99143056364736
1e-08,1.0,-5.790119927342592,-5.790119927342592
1e-08,1.0,-17.000599513456073,-17.000599513456073
1.1203407334430476e-05,1.0,-20.624169289595383,-20.624169388748033
1e-08,1.0,-19.216711744940913,-19.216711744940913
2.247159557309012e-05,1.0,-35.65357046209202,-35.65357045176772
1.1269619598128621e-05,1.0,-39.32033353033454,-39.32033362831899
1e-08,1.0,-31.453819843911983,-31.453819843911983
1e-08,1.0,-17.826351852639796,-17.826351852639796
1e-08,1.0,-21.585328321953014,-21.585328321953014
1e-08,1.0,-15.894555648809506,-15.894555648809506
1e-08,1.0,-13.982221589990543,-13.982221589990543
1e-08,1.0,-20.68832052848481,-20.68832052848481
1e-08,1.0,-4.717306857895115,-4.717306857895115
1e-08,1.0,-24.504051478333064,-24.504051478333064
1e-08,1.0,-19.211157317235003,-19.211157317235003
1.1331668354267655e-05,1.0,-27.623416842048698,-27.62341684168974
3.3651535492328634e-05,1.0,-39.81530671882697,-39.8153067185839
1e-08,1.0,-52.45367683588401,-52.45367683588401
1e-08,1.0,-38.63646271999937,-38.63646271999937
1e-08,1.0,-12.972134785617456,-12.972134785617456
1e-08,0.9998717662064858,-16.303789025037787,-18.21914214024451
1e-08,1.0,-52.60833607542819,-52.60833607542819
5.974381093074104e-05,1.0,-76.66617959298179,-76.66617959291253
1e-08,1.0,-15.529104119986899,-15.529104119986899
1.181830350761199e-05,1.0,-20.933556316669325,-20.933556322325533
1e-08,1.0,-21.42283812644026,-21.42283812644026
1e-08,1.0,-23.136590141269394,-23.136590141269394
1e-08,1.0,-13.613776617147563,-13.613776617147563
1e-08,1.0,-14.425719771077782,-14.425719771077782
1e-08,1.0,-15.386651393511055,-15.386651393511055
1e-08,1.0,-9.431814758874385,-9.431814758874385
1e-08,1.0,-6.115777834251361,-6.115777834251361
1e-08,1.0,-12.887794501353962,-12.887794501353962
2.2461131371077164e-05,1.0,-36.10939536085692,-36.109395350385974
2.3068365128191235e-05,1.0,-36.72781739133556,-36.727817385795504
1e-08,1.0,-26.146996671251124,-26.146996671251124
1e-08,1.0,-24.036462642620112,-24.036462642620112
1.1579660809183723e-05,1.0,-30.805845773595983,-30.80584577921523
1e-08,1.0,-8.42964895835792,-8.42964895835792
1.1622881255793137e-05,1.0,-20.88900058734885,-20.889000592998805
1e-08,1.0,-26.68085019333944,-26.68085019333944
1.162319681391482e-05,1.0,-30.64906397622575,-30.649063981810304
1.1497855582687585e-05,1.0,-31.687254112707528,-31.687254118272477
1e-08,1.0,-59.14022582460196,-59.14022582460196
1e-08,1.0,-17.72328105196117,-17.72328105196117
1.1226349887662433e-05,1.0,-28.872423716551314,-28.872423815296436
1e-08,1.0,-17.64077733273043,-17.64077733273043
1e-08,1.0,-10.003068672862065,-10.003068672862065
1.123424602889558e-05,1.0,-36.9558542439617,-36.955854342595615
1e-08,1.0,-24.747200162277785,-24.747200162277785
1e-08,1.0,-13.682656198854863,-13.682656198854863
8.45058244954582e-06,0.9999278749316076,-40.900174971560816,-46.708252566646564
1e-08,1.0,-14.720029170130708,-14.720029170130708
2.2406391937939605e-05,1.0,-31.633429206913647,-31.63342919563659
1.119742687916312e-05,1.0,-18.319737256973514,-18.319737356246623
