est_e,est_s,log_likelihood,log_likelihood_null
1.9299433836779885e-05,1.0,-52.27983903248352,-52.279839027685824
1e-08,1.0,-11.891500107561088,-11.891500107561088
1.1916112312924344e-05,1.0,-29.68747838783231,-29.68747830847317
1e-08,1.0,-5.3000614669556425,-5.3000614669556425
1.121167498656949e-05,1.0,-21.923304415017473,-21.923304514037564
1e-08,1.0,-16.164128098908286,-16.164128098908286
1e-08,1.0,-28.891501933077393,-28.891501933077393
1e-08,1.0,-15.420989735036695,-15.420989735036695
1e-08,1.0,-10.97650906929848,-10.97650906929848
1e-08,1.0,-14.412545027702393,-14.412545027702393
1e-08,1.0,-39.10726577469826,-39.10726577469826
2.1353242617797933e-05,1.0,-58.29469571433142,-58.29469568694263
1e-08,1.0,-18.522725871872325,-18.522725871872325
1e-08,1.0,-13.97920090964554,-13.97920090964554
1e-08,1.0,-12.777890441588955,-12.777890441588955
1e-08,1.0,-28.21325117155984,-28.21325117155984
1e-08,1.0,-10.530021055197071,-10.530021055197071
2.2581921307570523e-05,1.0,-34.67044111566207,-34.670441106400965
1e-08,1.0,-27.84186712994171,-27.84186712994171
1e-08,1.0,-28.701478780241906,-28.701478780241906
1e-08,1.0,-18.51437098896869,-18.51437098896869
1e-08,1.0,-5.294707775479315,-5.294707775479315
1.6940446175835577e-05,1.0,-53.83658797012039,-53.83658796809371
1e-08,1.0,-13.168184127897101,-13.168184127897101
1.1404746045671966e-05,1.0,-32.326966683848966,-32.32696677945255
1.1851210106091663e-05,1.0,-36.46388684700264,-36.46388684372993
1.2711745148798475e-05,1.0,-39.24947818645227,-39.249478142696326
1e-08,1.0,-36.543120784042635,-36.543120784042635
1e-08,1.0,-20.608197494913068,-20.608197494913068
1e-08,1.0,-20.64126095672179,-20.64126095672179
1.1616331736614428e-05,1.0,-32.882539813525945,-32.882539819180444
1e-08,0.9999580976517062,-25.20776984175409,-25.414023322370685
2.5837639279152255e-05,1.0,-29.122192070613682,-29.122192076303385
1.1359392570171109e-05,1.0,-17.580955523531877,-17.58095561995825
1e-08,1.0,-26.331842549541793,-26.331842549541793
1e-08,1.0,-12.402197124297182,-12.402197124297182
1e-08,1.0,-40.38851771764265,-40.38851771764265
1e-08,1.0,-54.67901068466353,-54.67901068466353
1e-08,1.0,-38.80404318625036,-38.80404318625036
1.1378991556446046e-05,1.0,-31.71413362330668,-31.714133719358543
1.2061736318053686e-05,1.0,-32.601189673778684,-32.60118959312541
1e-08,1.0,-23.571662687376172,-23.571662687376172
1.921170349701548e-05,1.0,-54.84180061684786,-54.84180061810936
1.1177927767299836e-05,1.0,-23.04079172012564,-23.040791819741084
1.1827611217693163e-05,1.0,-31.67383059385531,-31.67383059154599
1e-08,1.0,-34.68550004116564,-34.68550004116564
1e-08,1.0,-29.062044447808432,-29.062044447808432
1e-08,1.0,-24.8013698245017,-24.8013698245017
1e-08,1.0,-13.22037025679983,-13.22037025679983
1e-08,1.0,-35.26123746029756,-35.26123746029756
1e-08,1.0,-15.064200814013065,-15.064200814013065
2.8001085330743355e-05,1.0,-38.54701112538533,-38.54701115893798
1e-08,1.0,-15.263692146170243,-15.263692146170243
1e-08,1.0,-34.52350738744987,-34.52350738744987
1e-08,1.0,-34.574609311571685,-34.574609311571685
1e-08,1.0,-26.824284947636453,-26.824284947636453
1e-08,1.0,-71.97796258733278,-71.97796258733278
1e-08,1.0,-21.63549642490413,-21.63549642490413
1.1374555794221108e-05,0.9999594496082821,-34.99644745475462,-37.6431802962436
1e-08,1.0,-4.80519269091256,-4.80519269091256
2.284026190717007e-05,1.0,-46.99366337947278,-46.99366337243478
1.1312211918734694e-05,1.0,-28.518327903952645,-28.518328001208847
1.1495778849638838e-05,1.0,-30.941726381922063,-30.941726381639693
1e-08,1.0,-6.1540747688062645,-6.1540747688062645
1e-08,1.0,-20.709450578654742,-20.709450578654742
1.1679135082741758e-05,1.0,-58.59459272200504,-58.59459272766591
1e-08,1.0,-5.294707775479315,-5.294707775479315
1e-08,1.0,-56.02286177996741,-56.02286177996741
1e-08,1.0,-18.16677345007266,-18.16677345007266
1e-08,1.0,-35.161190736088095,-35.161190736088095
1e-08,1.0,-47.4703451322413,-47.4703451322413
1e-08,1.0,-5.294650271176913,-5.294650271176913
1e-08,1.0,-16.403181577395173,-16.403181577395173
1.5262384272929284e-05,0.9999732538929138,-48.757753971240696,-49.234362541076294
1e-08,1.0,-36.33395827062927,-36.33395827062927
9.888374092077054e-06,1.0,-42.615825779558776,-42.61127758803731
1e-08,1.0,-22.057707539408366,-22.057707539408366
1e-08,1.0,-26.205024780310886,-26.205024780310886
1e-08,1.0,-23.044840792213236,-23.044840792213236
4.414950539307928e-06,1.0,-86.8470534178632,-86.84726466867961
1e-08,1.0,-30.296369948986946,-30.296369948986946
1e-08,1.0,-13.183394483875235,-13.183394483875235
1e-08,1.0,-21.535397105389002,-21.535397105389002
1e-08,1.0,-49.75118626782889,-49.75118626782889
1e-08,1.0,-32.670488337719384,-32.670488337719384
1.1198099360425107e-05,1.0,-17.69360346047064,-17.693603559721144
1e-08,1.0,-20.55980648913635,-20.55980648913635
1e-08,1.0,-20.58118773109281,-20.58118773109281
1e-08,1.0,-12.566228679988397,-12.566228679988397
1e-08,1.0,-13.850262559249298,-13.850262559249298
1e-08,1.0,-16.959339125158195,-16.959339125158195
1e-08,1.0,-26.0062263131924,-26.0062263131924
1e-08,1.0,-9.514894170512866,-9.514894170512866
1e-08,1.0,-17.543194231878953,-17.543194231878953
1e-08,1.0,-28.73564062677281,-28.73564062677281
1e-08,1.0,-24.276320476501958,-24.276320476501958
1e-08,1.0,-15.592818064449546,-15.592818064449546
1e-08,1.0,-34.60444181164429,-34.60444181164429
1e-08,1.0,-13.967184648999874,-13.967184648999874
2.239220447015952e-05,1.0,-28.247608499201046,-28.247608488001152
