est_e,est_s,log_likelihood,log_likelihood_null
1e-08,1.0,-13.750223396885096,-13.750223396885096
1e-08,1.0,-39.842784387974255,-39.842784387974255
1e-08,1.0,-17.969733659749444,-17.969733659749444
1e-08,0.9999647695227579,-5.5950546903209215,-5.97722470354836
1e-08,1.0,-38.86028791093589,-38.86028791093589
1e-08,1.0,-40.642241787347125,-40.642241787347125
1e-08,1.0,-24.690610331192154,-24.690610331192154
1e-08,1.0,-23.298313120555708,-23.298313120555708
1e-08,1.0,-38.723292628041605,-38.723292628041605
1.1248849850952427e-05,1.0,-20.10413452081187,-20.104134619174932
1e-08,0.9999339089595305,-17.158103570114164,-17.480754273980168
1e-08,1.0,-3.6672857826224265,-3.6672857826224265
1e-08,0.9999461367595504,-19.112587655075725,-21.367537226598813
1e-08,1.0,-38.574223079506964,-38.574223079506964
1e-08,1.0,-35.10030658239862,-35.10030658239862
1e-08,1.0,-19.380671269352096,-19.380671269352096
2.2959540337342596e-05,1.0,-63.94916426172414,-63.949164254979806
1e-08,1.0,-19.6616640454451,-19.6616640454451
1e-08,1.0,-33.93038061947704,-33.93038061947704
1e-08,1.0,-48.89861002747909,-48.89861002747909
1.1685515677047405e-05,1.0,-33.0749672593988,-33.07496726507296
1e-08,1.0,-33.41094609987768,-33.41094609987768
1e-08,1.0,-45.71414459322252,-45.71414459322252
1e-08,1.0,-26.13748830713511,-26.13748830713511
1e-08,0.9999725265813063,-7.972450112268123,-8.142029146479063
1e-08,1.0,-45.351794235153044,-45.351794235153044
1e-08,1.0,-14.692583406945813,-14.692583406945813
1e-08,1.0,-24.76911995887258,-24.76911995887258
1e-08,1.0,-29.338802037380603,-29.338802037380603
1e-08,1.0,-43.9501193825399,-43.9501193825399
1e-08,1.0,-27.173087860122333,-27.173087860122333
1e-08,0.9999931898046622,-5.079941443489556,-5.087317914895661
1e-08,1.0,-25.341625132296446,-25.341625132296446
1.1208921373996742e-05,1.0,-18.05282192008798,-18.052821845481112
1e-08,1.0,-28.107648498144076,-28.107648498144076
1.530980331523098e-05,1.0,-43.579550973356476,-43.579550973193406
1e-08,1.0,-27.504047512401787,-27.504047512401787
7.656263985994368e-06,1.0,-57.32408871774315,-57.32194702809974
1e-08,1.0,-19.07941034976104,-19.07941034976104
1e-08,1.0,-27.289131172270192,-27.289131172270192
1e-08,1.0,-58.99656927634618,-58.99656927634618
1e-08,1.0,-24.993459815449274,-24.993459815449274
1e-08,1.0,-30.559920874183526,-30.559920874183526
1.1215711189650314e-05,1.0,-17.7606596791635,-17.7606596787679
1e-08,1.0,-44.67540050607343,-44.67540050607343
1e-08,1.0,-40.82659228531695,-40.82659228531695
1e-08,1.0,-30.888045206207583,-30.888045206207583
1.4023795218622842e-05,0.9999515047826828,-45.782126603974994,-47.08305191921524
1e-08,0.9999476014900799,-44.299456788065335,-47.090007787910565
1e-08,1.0,-33.644919367917424,-33.644919367917424
1e-08,1.0,-20.04757187946717,-20.04757187946717
1e-08,1.0,-43.588050720252255,-43.588050720252255
1e-08,0.9999477157523217,-15.874794629529232,-18.172261495086115
1.183626640052364e-05,1.0,-38.65115427871753,-38.651154284325415
1.5507405645114327e-05,1.0,-73.18394107017325,-73.18394110055219
1.8652946799011005e-05,1.0,-64.77694419976356,-64.7769442008228
1e-08,1.0,-27.295314885643126,-27.295314885643126
1e-08,1.0,-24.37501630955307,-24.37501630955307
1e-08,1.0,-14.100530392959813,-14.100530392959813
1e-08,1.0,-5.590379697936452,-5.590379697936452
1e-08,1.0,-32.20388932300517,-32.20388932300517
1.1857774547837633e-05,1.0,-41.64565901837868,-41.64565902517952
1e-08,1.0,-39.598866269044635,-39.598866269044635
1e-08,1.0,-23.88116873153413,-23.88116873153413
1e-08,1.0,-19.886007197813374,-19.886007197813374
1e-08,0.9999956095416382,-10.811836683623811,-10.813448572139198
1.157880554283745e-05,1.0,-19.201903425060916,-19.20190343067982
1e-08,1.0,-30.54915389669701,-30.54915389669701
1e-08,1.0,-13.250924769574231,-13.250924769574231
1e-08,1.0,-58.31716555881376,-58.31716555881376
2.7924607670837076e-05,1.0,-47.313141180572416,-47.313141181446355
1e-08,1.0,-28.779933487938997,-28.779933487938997
1e-08,1.0,-15.787917798126294,-15.787917798126294
1.0148371092873566e-05,1.0,-82.42455129350661,-82.42455128947648
1.1707944974708111e-05,1.0,-17.342992719536113,-17.3429927251674
1e-08,1.0,-28.08894764299382,-28.08894764299382
1e-08,1.0,-17.267530465615156,-17.267530465615156
1e-08,1.0,-37.9846800861845,-37.9846800861845
1e-08,1.0,-8.771792066532592,-8.771792066532592
1e-08,1.0,-23.987142759467083,-23.987142759467083
1e-08,1.0,-34.55887012758636,-34.55887012758636
