est_e,est_s,log_likelihood,log_likelihood_null
1e-08,1.0,-28.69857002772774,-28.69857002772774
1.1262629725862625e-05,1.0,-44.55681383690347,-44.55681393499568
1.2351822874798895e-05,1.0,-31.082166619887595,-31.08216654321116
2.2281097758796225e-05,0.9999443847714721,-79.81515731389483,-80.34394596721144
2.2446815008737302e-05,1.0,-35.88998483658142,-35.8899848259212
3.5485216083155095e-05,1.0,-45.6877223638525,-45.687722365252036
1e-08,1.0,-18.707475195732446,-18.707475195732446
1.1312874491295784e-05,1.0,-36.43814707457024,-36.43814717178093
2.411158184308366e-05,1.0,-81.69791461705552,-81.69791457473679
1e-08,1.0,-22.77340786595649,-22.77340786595649
1e-08,1.0,-16.410531359103086,-16.410531359103086
1.1428194006872982e-05,1.0,-29.212063854361237,-29.21206394954429
1.5056131578424622e-05,0.9999256470513889,-60.00508999366737,-64.69410414512595
1e-08,1.0,-12.959688927686946,-12.959688927686946
1e-08,1.0,-11.9025721709803,-11.9025721709803
3.9366430891247435e-05,1.0,-64.04548905993003,-64.04548906547895
1e-08,1.0,-4.591564819807526,-4.591564819807526
1.1446114261034348e-05,1.0,-42.45798875919947,-42.45798885407194
2.318684305152692e-05,1.0,-42.017099074711695,-42.01709906990449
3.4590948760871874e-05,1.0,-74.96877531925647,-74.96877532070698
1e-08,1.0,-18.449051589704585,-18.449051589704585
1e-08,1.0,-31.068494495356166,-31.068494495356166
3.4818230710787915e-05,1.0,-41.350051952446414,-41.35005195247432
4.047542130093932e-05,1.0,-90.4420257828744,-90.44202579935033
1.1894191335055447e-05,1.0,-81.44767031411237,-81.447670319719
1e-08,1.0,-13.835158243868962,-13.835158243868962
1e-08,1.0,-24.525906077338934,-24.525906077338934
1e-08,1.0,-35.20046558184395,-35.20046558184395
2.274155184918791e-05,1.0,-53.35488222568589,-53.35488221780193
5.715176200047989e-05,1.0,-94.87348200220957,-94.8734820021777
2.4097891406197086e-05,1.0,-39.42336307030306,-39.42336302840029
7.909785244253542e-05,1.0,-112.11064266361866,-112.1106426627404
1e-08,1.0,-41.46664423041161,-41.46664423041161
1.1259445920684445e-05,1.0,-37.681325984471144,-37.68132608260326
2.280638409044863e-05,1.0,-52.01970262638516,-52.01970261899657
1e-08,1.0,-20.51284794687143,-20.51284794687143
1e-08,1.0,-14.487923411010865,-14.487923411010865
1.157776487464187e-05,1.0,-41.95241052411504,-41.95241052973752
1e-08,1.0,-14.487923381010852,-14.487923381010852
1.123703233788959e-05,1.0,-18.491346162783476,-18.49134616240966
1e-08,1.0,-20.288162891193586,-20.288162891193586
1e-08,1.0,-35.34489027646423,-35.34489027646423
1e-08,1.0,-43.585907594223755,-43.585907594223755
1e-08,1.0,-26.671107999455597,-26.671107999455597
1e-08,0.9998799996594115,-43.55813088857792,-58.423996307921804
1e-08,1.0,-31.787501673790434,-31.787501673790434
1e-08,1.0,-11.86415179196192,-11.86415179196192
1e-08,1.0,-21.970638454721286,-21.970638454721286
1.5073093449989301e-05,0.9999743163780577,-46.986675924920306,-47.29553284253979
2.2438804704729857e-05,1.0,-33.26889176524153,-33.268891754420814
1.491193683869812e-05,1.0,-52.84169456667382,-52.84169456664242
4.651321628726773e-05,1.0,-82.47607901842844,-82.47607903767394
3.594495663402142e-05,1.0,-71.33904423597102,-71.33904423720129
1.1719488559454795e-05,1.0,-69.63423449231931,-69.6342344979657
1e-08,1.0,-47.9927214137359,-47.9927214137359
2.3753287549648705e-05,1.0,-62.57362623449112,-62.573626236048845
1.133801610366543e-05,1.0,-29.4806845311589,-29.48068462791958
1e-08,1.0,-37.99416698890926,-37.99416698890926
1e-08,1.0,-17.47604812290821,-17.47604812290821
1e-08,1.0,-23.219779455665336,-23.219779455665336
1e-08,1.0,-21.17746947982197,-21.17746947982197
1e-08,1.0,-42.08552008727548,-42.08552008727548
2.2995471430884343e-05,1.0,-42.14892320613673,-42.14892320008951
1.129757124312017e-05,1.0,-41.082239647962545,-41.08223974548059
1e-08,1.0,-20.89934877230039,-20.89934877230039
1e-08,1.0,-25.185788871542865,-25.185788871542865
1e-08,0.9999549398085033,-41.98943151529919,-44.17325867889174
1e-08,1.0,-27.176559474778404,-27.176559474778404
1.1543706965743042e-05,1.0,-71.21943001202857,-71.2194300176567
1e-08,1.0,-23.06364182377429,-23.06364182377429
1.1214939442005988e-05,1.0,-17.0023812483909,-17.002381347353005
0.00010489101407072069,1.0,-101.15962976078879,-101.1596297607327
1.151980216407278e-05,1.0,-45.21706741961801,-45.217067425228365
1.1238258378357434e-05,1.0,-33.26945644736193,-33.26945654589088
1.1920388340299267e-05,1.0,-53.719684847865025,-53.719684853488396
1e-08,0.9999584685482611,-44.814578492366714,-45.92755403058465
1e-08,1.0,-53.29985369661504,-53.29985369661504
4.487231796236455e-05,1.0,-50.155493871064785,-50.155493869669165
1e-08,1.0,-31.90617824181237,-31.90617824181237
1e-08,0.9999609731888437,-20.319308924912843,-22.615031924053028
1.1305912518163358e-05,1.0,-29.476707191650128,-29.476707191296406
1.179259385693779e-05,1.0,-31.645485924789632,-31.645485924636777
1.1384662497038272e-05,1.0,-39.368243939877345,-39.3682440357969
1.1206447045909538e-05,1.0,-32.92259788856285,-32.92259798768135
1.1713613072847018e-05,1.0,-22.8291616880698,-22.829161693708908
3.429397211209963e-05,1.0,-75.43148636852659,-75.4314863700942
1e-08,0.9996686843806281,-32.10057651828547,-34.17845889960614
2.3101997888844125e-05,1.0,-43.45484822251714,-43.45484821724759
1e-08,1.0,-59.06605103658991,-59.06605103658991
3.650551434204145e-05,0.9998817477512542,-72.55005961054651,-74.77533927671863
2.2868587167798234e-05,1.0,-48.3937511380615,-48.39375113117871
1e-08,1.0,-31.10664000490285,-31.10664000490285
1e-08,1.0,-7.285829853201305,-7.285829853201305
2.4219071928752068e-05,1.0,-41.77685846736207,-41.77685842399164
1e-08,1.0,-42.53281097315512,-42.53281097315512
1.1274471751372647e-05,1.0,-37.03459583191797,-37.03459592982288
1e-08,1.0,-45.63468507493698,-45.63468507493698
1.2925416334346651e-05,1.0,-45.49276453221079,-45.49276452959047
2.451430519624823e-05,1.0,-41.54867491473464,-41.548674873134544
1e-08,1.0,-16.068092387113065,-16.068092387113065
1e-08,1.0,-58.63991247324739,-58.63991247324739
1.122324537943922e-05,1.0,-24.577471601920664,-24.577471700712
1e-08,1.0,-21.354032079032667,-21.354032079032667
1.2051611049046494e-05,1.0,-53.080724876504156,-53.08072479552098
1e-08,1.0,-45.2135266591951,-45.2135266591951
2.3049812935123178e-05,1.0,-47.16148505109223,-47.161485045470066
1e-08,1.0,-59.62784380881559,-59.62784380881559
1e-08,1.0,-23.765270122178407,-23.765270122178407
1e-08,1.0,-54.05903280935634,-54.05903280935634
1e-08,1.0,-32.57040046999789,-32.57040046999789
1.289640403431317e-05,0.9999642571411398,-28.059049899029596,-29.185565639128136
0.00010036169137596358,0.9999668848063547,-123.98581476950028,-123.96523359185849
1e-08,1.0,-23.049627385603355,-23.049627385603355
1e-08,1.0,-28.8297431539591,-28.8297431539591
1e-08,1.0,-30.6995715152258,-30.6995715152258
1.1234874377060864e-05,1.0,-26.949791889065708,-26.949791888676607
1e-08,1.0,-41.057059124771214,-41.057059124771214
1e-08,1.0,-18.37548577406997,-18.37548577406997
5.115495730898192e-05,1.0,-74.06947013947202,-74.06947013949694
1e-08,0.9994747485346338,-64.54733244653276,-116.2918917185772
2.2817665363980816e-05,1.0,-35.488516786252745,-35.488516778918715
1e-08,1.0,-13.614308220377131,-13.614308220377131
1e-08,1.0,-14.421897188422038,-14.421897188422038
1.4261364236185082e-05,1.0,-55.90260971899022,-55.902609719746124
1e-08,1.0,-18.62721724898925,-18.62721724898925
1e-08,1.0,-49.03511175068574,-49.03511175068574
1.1426403658984419e-05,1.0,-34.086951796488684,-34.086951891706306
1e-08,0.9999319389998333,-42.48431036040831,-49.95997534795865
2.3837477381496792e-05,1.0,-57.529497233461356,-57.52949723485815
1.1704546828539167e-05,1.0,-39.918027821859226,-39.918027827569716
1.121930500874431e-05,1.0,-26.01590269929407,-26.01590279816881
6.906428510471885e-05,0.9999639685629208,-101.6751469446282,-102.0401146371563
1.1483327709853501e-05,0.9999596665349655,-69.35849380997706,-71.40997344400412
3.367045049903629e-05,1.0,-47.760982206742405,-47.7609822065695
1e-08,1.0,-28.369545007147007,-28.369545007147007
1e-08,1.0,-34.842507606979964,-34.842507606979964
1e-08,1.0,-13.063100799717414,-13.063100799717414
1e-08,1.0,-23.82293885557159,-23.82293885557159
2.298856208173036e-05,1.0,-98.33817377225132,-98.338173766355
1e-08,1.0,-34.38209704855155,-34.38209704855155
1e-08,1.0,-32.21310473622367,-32.21310473622367
1.1673663537774867e-05,1.0,-40.070659070623385,-40.070659076288706
2.2995029349556042e-05,1.0,-46.484051434519436,-46.484051428548824
2.52497514863964e-05,1.0,-39.022136312453455,-39.02213632035272
3.380532889988679e-05,1.0,-47.386605088831054,-47.38660508865657
1e-08,1.0,-22.993178943955726,-22.993178943955726
1e-08,1.0,-42.39924445444941,-42.39924445444941
1e-08,1.0,-28.852766804973562,-28.852766804973562
1e-08,1.0,-38.37338889015799,-38.37338889015799
3.847969388893508e-05,1.0,-70.35522469737332,-70.35522469731967
2.4139236019889736e-05,1.0,-56.84712743803862,-56.847127394217665
1e-08,1.0,-31.298070238097697,-31.298070238097697
4.794487328859042e-05,0.9999733062728425,-70.38961965360171,-70.7508458011486
2.2433224493046782e-05,1.0,-29.572943310397815,-29.572943299672215
1e-08,1.0,-21.50780575470348,-21.50780575470348
3.365504919118454e-05,1.0,-41.95827350740802,-41.958273509052475
1.1636854225322414e-05,1.0,-27.465156358772138,-27.465156364392122
1.173065258458513e-05,1.0,-29.96419797296267,-29.964197978618532
2.2797937894085467e-05,1.0,-41.589422891453026,-41.58942288403042
1e-08,1.0,-42.93889965671406,-42.93889965671406
1e-08,1.0,-9.782738379467894,-9.782738379467894
1.5538016264425566e-05,0.9999724760628516,-50.488771581341936,-50.687862415073845
1e-08,1.0,-23.2282761073738,-23.2282761073738
2.2469438165850877e-05,1.0,-34.547221592453425,-34.547221582020924
2.318051033262392e-05,1.0,-78.63765773504457,-78.63765773017849
1.1387553033998626e-05,1.0,-61.401476323906074,-61.40147641981693
1e-08,1.0,-41.52441350052067,-41.52441350052067
1e-08,1.0,-7.285662901518724,-7.285662901518724
1e-08,1.0,-24.138157140504987,-24.138157140504987
2.2876960777557955e-05,1.0,-59.27186765050732,-59.27186764361875
2.364275949616573e-05,0.9999392682146527,-47.046682041586955,-51.05700178863109
1e-08,1.0,-30.2458594898475,-30.2458594898475
1.1426447283300298e-05,1.0,-25.195492103649475,-25.19549210331446
1e-08,1.0,-48.150727842142786,-48.150727842142786
1e-08,1.0,-25.525892997988727,-25.525892997988727
1e-08,1.0,-44.09678910768888,-44.09678910768888
2.248323578588266e-05,1.0,-39.619263114043065,-39.61926310376592
1e-08,1.0,-11.908348184492837,-11.908348184492837
1e-08,1.0,-27.412547353537565,-27.412547353537565
1.137885398995419e-05,1.0,-46.351323591535945,-46.351323687578606
3.371278351949174e-05,1.0,-48.871683086155656,-48.87168308768862
1e-08,1.0,-9.705946839698763,-9.705946839698763
1e-08,1.0,-18.890765013763314,-18.890765013763314
2.3553270102782788e-05,1.0,-45.08727269229234,-45.08727269230656
2.2488169355025902e-05,1.0,-41.63036885605238,-41.63036884584423
1e-08,1.0,-46.34305640383754,-46.34305640383754
1e-08,1.0,-31.07046924544052,-31.07046924544052
2.393560006541565e-05,1.0,-49.10046684076839,-49.10046684207876
1e-08,1.0,-11.902572140980293,-11.902572140980293
1e-08,1.0,-57.357828092658046,-57.357828092658046
2.377285157046418e-05,1.0,-46.204369369094344,-46.204369370779474
1e-08,1.0,-23.83264530408478,-23.83264530408478
1e-08,1.0,-14.487923411010865,-14.487923411010865
1.1603212813044041e-05,1.0,-41.61270515477445,-41.61270515456981
1e-08,1.0,-25.688997474469666,-25.688997474469666
3.4794548205064e-05,1.0,-45.407655836936264,-45.407655838448285
1e-08,1.0,-35.1946680822039,-35.1946680822039
4.004280062931016e-05,1.0,-40.786592682516904,-40.78659268945567
1e-08,1.0,-23.66483417844459,-23.66483417844459
1e-08,0.9999479120699041,-53.86518369826228,-54.59548183779515
1e-08,1.0,-27.87595080725128,-27.87595080725128
1e-08,1.0,-24.78252295081693,-24.78252295081693
1.3219555171886746e-05,0.9999632630462945,-46.937402832227946,-47.72601128138907
1e-08,1.0,-51.804562604055704,-51.804562604055704
1e-08,1.0,-18.768494892371514,-18.768494892371514
1.1893110839479135e-05,1.0,-36.676843266908676,-36.67684327258993
5.0942319828949025e-05,0.9999217000788424,-83.69433273486585,-91.67939863820709
1e-08,1.0,-29.692396332833855,-29.692396332833855
1e-08,1.0,-19.573986009909863,-19.573986009909863
1.14028498528102e-05,1.0,-38.20599713237131,-38.20599722801223
1.2175982136780678e-05,1.0,-31.346693902443636,-31.346693825596514
1.2015464893484773e-05,1.0,-36.612057445473035,-36.612057364134444
1e-08,1.0,-31.818522704460587,-31.818522704460587
2.2426036824622045e-05,1.0,-28.01433837161487,-28.014338360742432
1e-08,1.0,-26.435306033726345,-26.435306033726345
1e-08,1.0,-36.90991743465502,-36.90991743465502
2.2467290027835532e-05,1.0,-33.08173984256475,-33.08173983221717
1e-08,1.0,-4.604987870010173,-4.604987870010173
1e-08,1.0,-23.684746607692166,-23.684746607692166
1.120520638636682e-05,1.0,-20.56399903057321,-20.563999129709813
1e-08,0.9999621070558276,-26.036889518189895,-27.70765489567314
1.1911198289843207e-05,1.0,-25.41450590203702,-25.41450590767623
2.243049705740741e-05,1.0,-33.26963223227539,-33.26963222140826
1e-08,1.0,-34.394383679987456,-34.394383679987456
1.3688504962402211e-05,1.0,-57.27879391320388,-57.278793869626995
2.5710406267882396e-05,1.0,-63.963425511616954,-63.96342549121773
1e-08,1.0,-41.182355636450474,-41.182355636450474
1.1652987722501036e-05,1.0,-28.852905630579148,-28.85290563622167
3.494056656737557e-05,1.0,-52.01578725645915,-52.01578725646947
4.6140745908665545e-05,1.0,-51.91363321116569,-51.91363321169872
1.1224532544952579e-05,1.0,-42.458820964664625,-42.458821063442784
