est_e,est_s,log_likelihood,log_likelihood_null
1e-08,0.9999639956689577,-8.597075907315169,-9.952871068912033
1e-08,1.0,-15.240119285888122,-15.240119285888122
1.2082742441923005e-05,1.0,-25.73013299558449,-25.730132915437608
1e-08,1.0,-5.079898924784692,-5.079898924784692
1.123042123686617e-05,1.0,-26.675784305806054,-26.67578440449552
1e-08,1.0,-14.406136564455254,-14.406136564455254
1e-08,1.0,-13.227661694160336,-13.227661694160336
1e-08,1.0,-4.840079820995633,-4.840079820995633
1.2542345512357814e-05,1.0,-16.677607469220696,-16.677607393324323
1.512970671197884e-05,1.0,-39.80335998530246,-39.80336003948748
3.513813866696423e-05,1.0,-48.71819782129807,-48.718197822742354
1e-08,1.0,-13.783717973344055,-13.783717973344055
1.2772411247329121e-05,1.0,-34.27813486219771,-34.278134857171764
1e-08,1.0,-10.976598296649826,-10.976598296649826
1e-08,1.0,-14.930671009763026,-14.930671009763026
1e-08,1.0,-4.535171553644308,-4.535171553644308
1e-08,1.0,-20.809703243060945,-20.809703243060945
1e-08,1.0,-28.712131084701593,-28.712131084701593
1.1392455863443479e-05,1.0,-16.855003142128794,-16.85500314182375
1.1339256355126669e-05,1.0,-21.663232685756643,-21.66323278252665
1e-08,1.0,-24.34293091031741,-24.34293091031741
1e-08,1.0,-8.531027568708705,-8.531027568708705
1.2056093788204783e-05,1.0,-24.937028630033208,-24.937028553725074
1.206362846083649e-05,1.0,-25.672986352293517,-25.672986271664264
1e-08,1.0,-12.518788586121463,-12.518788586121463
2.5765542436397294e-05,1.0,-59.16612572129045,-59.166125731292034
1e-08,1.0,-6.169489897471786,-6.169489897471786
9.986076656533411e-06,0.9999912828281804,-17.193563844189942,-17.14146917180858
1e-08,1.0,-11.55006346724975,-11.55006346724975
1e-08,1.0,-4.57420939681779,-4.57420939681779
1.1788282887172417e-05,1.0,-28.324589328553902,-28.324589334243882
1e-08,1.0,-87.55214726611763,-87.55214726611763
1e-08,1.0,-4.162253521381809,-4.162253521381809
1e-08,1.0,-31.682232169527964,-31.682232169527964
1.1210263217647566e-05,1.0,-18.57728960326315,-18.57728970229544
1e-08,1.0,-24.062055007712182,-24.062055007712182
1e-08,1.0,-4.951421791851911,-4.951421791851911
1e-08,1.0,-10.667275301034268,-10.667275301034268
1e-08,1.0,-37.64895375392044,-37.64895375392044
1e-08,1.0,-4.5925164859702,-4.5925164859702
1.1211779234496495e-05,1.0,-17.48298928935626,-17.48298938837297
1.1716630821875607e-05,1.0,-29.77568025648969,-29.775680262147112
1e-08,1.0,-4.937963027792201,-4.937963027792201
