est_e,est_s,log_likelihood,log_likelihood_null
1e-08,1.0,-32.867143635025464,-32.867143635025464
1e-08,1.0,-46.84575761543377,-46.84575761543377
1e-08,1.0,-36.80774088443682,-36.80774088443682
3.8488130062588834e-05,1.0,-83.60491339676747,-83.60491339658638
1e-08,1.0,-30.38992874197089,-30.38992874197089
1e-08,1.0,-54.17564641202075,-54.17564641202075
2.2502879550649302e-05,1.0,-37.14235676920339,-37.14235675911468
4.523576787931548e-05,1.0,-61.153633323479816,-61.153633323263996
6.193396075005794e-05,1.0,-88.4874612462713,-88.48746126197986
1.1473194373594297e-05,1.0,-55.57754027924273,-55.57754028508923
1e-08,1.0,-46.86126084959517,-46.86126084959517
1e-08,1.0,-44.294639694982166,-44.294639694982166
1.1253299213335458e-05,1.0,-40.99583178693211,-40.99583188523448
1e-08,1.0,-32.257041889417486,-32.257041889417486
3.495435651630138e-05,1.0,-93.62340702794712,-93.62340702940519
1e-08,1.0,-50.01832770586594,-50.01832770586594
3.5340125683361014e-05,1.0,-59.35458859867008,-59.35458860008301
1e-08,1.0,-9.701853400735343,-9.701853400735343
1.1324368964104138e-05,1.0,-41.85509902287485,-41.85509911991997
2.802701204387366e-05,0.999976984126492,-51.34277699912788,-51.56800649538649
1e-08,1.0,-38.914889284737995,-38.914889284737995
1.1944750537932013e-05,1.0,-33.59632538709443,-33.596325392752775
5.982201707223199e-05,1.0,-79.35767030700246,-79.35767031057712
1e-08,1.0,-70.5566447161788,-70.5566447161788
1e-08,1.0,-17.812734119051992,-17.812734119051992
1e-08,0.9999002293682101,-33.73550121243564,-36.3952191478051
1.1493563005350785e-05,1.0,-18.839512710376678,-18.839512715955472
1.1459646066580222e-05,1.0,-38.49594861116099,-38.495948610863216
5.188303299331999e-05,1.0,-86.63248968717467,-86.63248968721545
1.136585749679695e-05,1.0,-46.21810403181017,-46.218104128115655
1e-08,1.0,-42.832351137625295,-42.832351137625295
1e-08,1.0,-19.283190641008225,-19.283190641008225
1e-08,1.0,-8.12827217629308,-8.12827217629308
1.164649106782883e-05,1.0,-22.541728008108144,-22.541728013784656
1e-08,1.0,-20.843316651180015,-20.843316651180015
3.502873452719827e-05,1.0,-39.53018373489259,-39.53018373643831
4.490523101815656e-05,1.0,-64.63977920799928,-64.63977920673703
1e-08,0.9999604100546586,-26.6173450408584,-30.83267153607828
2.3294112620316333e-05,1.0,-95.83871427208844,-95.83871426786301
1.1223021141542722e-05,1.0,-29.620603942891513,-29.620604041700002
1e-08,1.0,-28.676086888966893,-28.676086888966893
1.1484421325719297e-05,1.0,-67.72716663401864,-67.72716663983168
3.544612467638324e-05,0.9999489071572238,-102.47445614346141,-104.66937128645476
5.78723389438815e-05,1.0,-71.42326957690508,-71.42326959551397
2.2518843624747798e-05,1.0,-31.5081575799744,-31.508157570043487
1e-08,1.0,-21.601295542188893,-21.601295542188893
1.3808148456346206e-05,1.0,-106.03978956824051,-106.03978952161302
1e-08,1.0,-32.095647105548544,-32.095647105548544
3.4675652405619914e-05,1.0,-58.76746920992897,-58.76746920983125
2.246641853726339e-05,1.0,-29.2501529342171,-29.250152923852045
1.1322703871570354e-05,1.0,-39.936909464575976,-39.936909561633044
4.6725477845749505e-05,1.0,-55.46253594159375,-55.46253596020211
3.560913027497176e-05,1.0,-64.45885046238935,-64.45885046362682
2.2683589877775372e-05,1.0,-47.54579796928485,-47.54579796089076
4.47039970947273e-05,1.0,-63.41600967736588,-63.41600969419713
1e-08,1.0,-21.785605059115998,-21.785605059115998
5.828128268336208e-05,1.0,-83.9773057285943,-83.97730574612551
1.2627671408535934e-05,1.0,-61.229297462583766,-61.229297414183186
1.1667612061430181e-05,1.0,-61.81641539213477,-61.816415397825914
2.3671534006472255e-05,1.0,-47.923363972805575,-47.92336397475591
1e-08,0.9999824506860543,-58.44029830500692,-58.60554884036434
1e-08,1.0,-57.13494977873549,-57.13494977873549
1e-08,0.9999232176865002,-26.689423211562822,-28.819272953249126
3.443202789490024e-05,1.0,-41.17134076539043,-41.17134076534994
