est_e,est_s,log_likelihood,log_likelihood_null
1e-08,1.0,-20.968101738370088,-20.968101738370088
1e-08,1.0,-15.190799126877472,-15.190799126877472
1e-08,1.0,-17.799284411010525,-17.799284411010525
2.2487898662997292e-05,1.0,-33.0098982066587,-33.009898196528916
1.120114038913171e-05,1.0,-23.76756341959516,-23.76756351880172
1e-08,1.0,-27.54922684967499,-27.54922684967499
1e-08,1.0,-35.584245813922344,-35.584245813922344
1e-08,1.0,-21.467097942623134,-21.467097942623134
1.1250999858722976e-05,1.0,-82.65628518130414,-82.65628527964532
1e-08,1.0,-14.707498052644564,-14.707498052644564
1.1222617842285812e-05,1.0,-27.01136849537188,-27.011368594166235
1e-08,1.0,-14.352221521370712,-14.352221521370712
1e-08,0.9999648661010369,-34.92659903934668,-36.009176228418376
1.1203377942412353e-05,1.0,-24.83718431727288,-24.8371844164431
1e-08,1.0,-34.239197190971694,-34.239197190971694
1e-08,1.0,-5.996269239683024,-5.996269239683024
1e-08,1.0,-9.800035832205959,-9.800035832205959
2.2625393754038785e-05,1.0,-52.991437492039665,-52.991437483114865
1e-08,1.0,-9.214462061861317,-9.214462061861317
1e-08,1.0,-29.184598590688466,-29.184598590688466
1.1708000279283599e-05,1.0,-59.183904836223526,-59.183904841894105
1e-08,1.0,-41.94528306522441,-41.94528306522441
1e-08,1.0,-49.8735899657765,-49.8735899657765
1.1739466434798961e-05,1.0,-29.921246989771916,-29.9212469954637
1e-08,1.0,-19.89913539184066,-19.89913539184066
1.1161350000117745e-05,1.0,-17.253205587025274,-17.253205686913386
2.3464276209066003e-05,1.0,-45.46500380921748,-45.46500380930875
1e-08,0.9999581828594261,-32.23098051641577,-36.56185173719229
1.1337034608442375e-05,1.0,-40.00143615439038,-40.001436251189205
1e-08,1.0,-38.15462734185329,-38.15462734185329
1.1229238473132123e-05,1.0,-21.601148836111747,-21.601148934799212
4.408054835846001e-05,1.0,-36.458255037757326,-36.458255047851274
1e-08,1.0,-50.12494915356411,-50.12494915356411
1.1394956485831e-05,1.0,-39.7369470042776,-39.736947100027606
1.1219992159812741e-05,1.0,-18.514689397693086,-18.51468949656086
1e-08,1.0,-15.957672941646742,-15.957672941646742
1e-08,1.0,-27.941290267660456,-27.941290267660456
1.1222340444445376e-05,1.0,-58.053162014619225,-58.05316211347064
1.1201815874942818e-05,1.0,-27.461833516789106,-27.461833615965755
1e-08,1.0,-8.918182487922392,-8.918182487922392
1.1761886070565336e-05,1.0,-48.562754252579765,-48.562754258264576
1e-08,0.9999615169902402,-39.368228100250114,-40.31494379184237
1e-08,1.0,-11.281761520098382,-11.281761520098382
1.1268479792950381e-05,1.0,-20.076770915182873,-20.07677101320149
1.1428049549321941e-05,1.0,-24.586671278925973,-24.58667137410883
1e-08,1.0,-11.731769984959708,-11.731769984959708
1e-08,1.0,-27.830967103979027,-27.830967103979027
3.3679329127019754e-05,1.0,-58.78471087753279,-58.78471087909025
2.312716517832601e-05,1.0,-57.598884550244414,-57.59888454525766
1e-08,1.0,-27.251530385565637,-27.251530385565637
1e-08,1.0,-23.157152320442886,-23.157152320442886
1e-08,1.0,-22.04229049014255,-22.04229049014255
1e-08,1.0,-12.285302150932637,-12.285302150932637
