est_e,est_s,log_likelihood,log_likelihood_null
1.6089765967637226e-05,1.0,-52.301550493194995,-52.30155049962996
1.119394006811592e-05,1.0,-19.64492869547637,-19.64492869506206
1.2470851509872127e-05,1.0,-33.780849819217416,-33.78084977968716
1e-08,1.0,-6.010097421107212,-6.010097421107212
1e-08,1.0,-14.758295295862705,-14.758295295862705
1.126756718273204e-05,1.0,-27.1023195348786,-27.102319632902738
1e-08,1.0,-46.96526740720113,-46.96526740720113
1e-08,1.0,-14.1816344939939,-14.1816344939939
1e-08,1.0,-43.67229448940055,-43.67229448940055
5.0209023835171304e-05,0.9995812937667832,-93.32708883451753,-98.01325341733096
1e-08,1.0,-44.712372294144146,-44.712372294144146
1e-08,1.0,-34.26096312708699,-34.26096312708699
1e-08,1.0,-49.98032024616587,-49.98032024616587
1e-08,1.0,-28.276399794830983,-28.276399794830983
1e-08,1.0,-11.01458202043289,-11.01458202043289
1e-08,1.0,-40.781978210637185,-40.781978210637185
1e-08,1.0,-5.366561091783631,-5.366561091783631
1e-08,1.0,-22.476781629752118,-22.476781629752118
1.4169933404420251e-05,1.0,-59.29788182082987,-59.29788188777301
1.1727638878479625e-05,1.0,-53.18447548676731,-53.1844754866295
2.2393773558426865e-05,1.0,-29.579997862818693,-29.579997851382245
1.6065821170597513e-05,1.0,-28.140312720878033,-28.140312726741882
1e-08,1.0,-37.22383859004421,-37.22383859004421
1e-08,1.0,-40.15588238982414,-40.15588238982414
1.1206706564929682e-05,1.0,-22.06265972928329,-22.06265982839182
1.124018632904022e-05,1.0,-53.5741958328369,-53.57419593127584
1e-08,1.0,-23.12462478237305,-23.12462478237305
1e-08,1.0,-55.989703289849096,-55.989703289849096
1e-08,1.0,-14.752705784813237,-14.752705784813237
1e-08,1.0,-35.41259023875552,-35.41259023875552
1e-08,1.0,-19.36901112511047,-19.36901112511047
1.2545601991204934e-05,1.0,-54.8963708391632,-54.89637079125751
1.119812585806144e-05,1.0,-17.837528412095338,-17.837528511352925
1e-08,1.0,-47.666613713993506,-47.666613713993506
1e-08,1.0,-11.429588378329846,-11.429588378329846
2.3423787065403095e-05,1.0,-43.329630048929445,-43.329630048941986
1e-08,1.0,-9.66787616130296,-9.66787616130296
1e-08,1.0,-16.119425904801925,-16.119425904801925
1e-08,1.0,-16.723452928730488,-16.723452928730488
1e-08,1.0,-13.744076754765342,-13.744076754765342
1e-08,1.0,-11.30196392008558,-11.30196392008558
1e-08,1.0,-18.47953095152985,-18.47953095152985
1e-08,1.0,-54.631899001094176,-54.631899001094176
1e-08,1.0,-24.017204643564458,-24.017204643564458
1.927731788400892e-05,1.0,-42.330011430144104,-42.33001143108177
1e-08,0.9999695261828425,-28.23252801499949,-28.656284470956855
2.289270704537001e-05,1.0,-52.562751868917935,-52.562751862274276
1.2805364772113358e-05,1.0,-48.230449541302654,-48.23044953623068
1e-08,1.0,-60.73085066009019,-60.73085066009019
1e-08,1.0,-23.880528477128884,-23.880528477128884
1e-08,1.0,-15.286026864666136,-15.286026864666136
1e-08,1.0,-29.2839330193322,-29.2839330193322
1e-08,1.0,-24.063164417556326,-24.063164417556326
9.920691100753731e-05,0.9998277834152378,-157.86826673774146,-162.1590430007408
1e-08,1.0,-35.92211156193906,-35.92211156193906
1e-08,1.0,-32.18421034909416,-32.18421034909416
1.1193031271358588e-05,1.0,-16.58555096310157,-16.585550962732192
1e-08,1.0,-21.21242700029259,-21.21242700029259
2.381203162975652e-05,1.0,-60.67572153019826,-60.67572153014613
1e-08,1.0,-41.34710825577323,-41.34710825577323
1e-08,1.0,-15.637102232757146,-15.637102232757146
1e-08,1.0,-31.14826528797231,-31.14826528797231
1e-08,0.9999309774671844,-31.28114667477212,-32.729839904460036
1e-08,1.0,-31.297942340395746,-31.297942340395746
2.384375689978946e-05,1.0,-55.426429634290876,-55.426429635602325
1e-08,1.0,-18.967880643308153,-18.967880643308153
2.2446744019602582e-05,1.0,-39.374775369436044,-39.3747753588771
1e-08,1.0,-34.772523374252316,-34.772523374252316
1e-08,1.0,-47.761076781798444,-47.761076781798444
1e-08,1.0,-71.69838513464066,-71.69838513464066
1e-08,1.0,-5.3722260890472056,-5.3722260890472056
1e-08,1.0,-50.546933073885484,-50.546933073885484
1e-08,1.0,-39.745522392208294,-39.745522392208294
1e-08,1.0,-53.635899551905815,-53.635899551905815
1e-08,1.0,-15.839616330254117,-15.839616330254117
1.155660945382971e-05,1.0,-28.34827475236447,-28.348274757974856
1e-08,1.0,-5.968293783673626,-5.968293783673626
1e-08,1.0,-10.22457064457777,-10.22457064457777
1e-08,1.0,-64.23532164639104,-64.23532164639104
1.2213719891598666e-05,1.0,-26.69954804619925,-26.699547968365305
1e-08,0.9999568755802962,-27.36243246305248,-28.29743241933728
1e-08,1.0,-13.641265648567721,-13.641265648567721
4.1105305695824544e-05,1.0,-66.26803263231417,-66.26803264988315
1e-08,1.0,-11.732049426121991,-11.732049426121991
1e-08,1.0,-24.045296300748586,-24.045296300748586
1e-08,1.0,-20.989494576676737,-20.989494576676737
1.1657266083197302e-05,1.0,-35.02975829596266,-35.02975829570938
1e-08,1.0,-11.524728716492284,-11.524728716492284
1e-08,1.0,-52.069080174798394,-52.069080174798394
1e-08,1.0,-25.68121013398184,-25.68121013398184
1e-08,1.0,-25.87866917077933,-25.87866917077933
1e-08,1.0,-17.969180201314682,-17.969180201314682
1.7168946593157813e-05,1.0,-44.28490127127563,-44.28490131729356
1e-08,0.9999561618939041,-19.899635932863106,-21.163253911815225
1e-08,1.0,-36.458355860684925,-36.458355860684925
1e-08,0.9997008337725543,-47.63966601651108,-60.823831780827355
1e-08,1.0,-12.536162310828793,-12.536162310828793
1.1204633232465795e-05,1.0,-23.110715336849132,-23.110715435989132
1e-08,1.0,-51.76339497105042,-51.76339497105042
1e-08,0.9999590585191097,-19.04912687979947,-19.30636832436021
1e-08,1.0,-28.650209676299095,-28.650209676299095
1.4129301690424377e-05,1.0,-40.288517145094,-40.28851721149923
1e-08,1.0,-32.35688685456447,-32.35688685456447
1.2549361020758176e-05,1.0,-36.114212634514494,-36.114212623424244
1e-08,1.0,-22.346326782206262,-22.346326782206262
1e-08,1.0,-53.65053139753066,-53.65053139753066
1.6534613906641947e-05,1.0,-43.82387014662464,-43.823870146306334
1e-08,1.0,-7.646992445912912,-7.646992445912912
2.2044998181199705e-05,1.0,-38.23800804036955,-38.23800802420511
1e-08,1.0,-8.896193931790462,-8.896193931790462
1.1349429250146837e-05,1.0,-35.77991290437075,-35.77991300095428
1.1713888755163754e-05,1.0,-28.310038447236767,-28.310038452895324
3.0784547219461126e-05,1.0,-68.14614270242484,-68.14614270006358
1.1197979978597553e-05,1.0,-16.626040634038457,-16.626040733308542
1e-08,1.0,-36.63956093725195,-36.63956093725195
1e-08,1.0,-29.8967024817652,-29.8967024817652
1e-08,1.0,-37.11805437837785,-37.11805437837785
1e-08,1.0,-46.42779083896804,-46.42779083896804
1e-08,1.0,-55.48221925870685,-55.48221925870685
1.942864071065917e-05,0.9999731879446433,-66.98622014988949,-67.25613496323137
1e-08,0.9999323026410692,-26.523741362559093,-30.058721063736876
1e-08,1.0,-18.92534122012847,-18.92534122012847
1e-08,1.0,-23.041230923027893,-23.041230923027893
1e-08,0.9998279557844248,-45.27079708410288,-50.734062907778195
1e-08,1.0,-16.05788205005587,-16.05788205005587
1e-08,0.9999571322378031,-35.495442297340425,-38.919911724234886
1e-08,1.0,-39.77830403286176,-39.77830403286176
1e-08,1.0,-13.709720391222316,-13.709720391222316
1e-08,1.0,-8.012259261087038,-8.012259261087038
1e-08,0.9999667785106456,-33.1528033917774,-33.667750957194606
1e-08,1.0,-26.055394803186736,-26.055394803186736
1e-08,1.0,-22.122515605020272,-22.122515605020272
1e-08,1.0,-16.05970675074805,-16.05970675074805
1e-08,1.0,-26.097205359473964,-26.097205359473964
1.1928269179522254e-05,1.0,-43.26584773807451,-43.2658476604402
1e-08,1.0,-8.103184914119948,-8.103184914119948
1.0333152248344626e-06,1.0,-57.133658718870024,-57.13447821440099
1e-08,1.0,-12.015691193163734,-12.015691193163734
1e-08,1.0,-18.2278171643283,-18.2278171643283
2.066726866289484e-06,1.0,-50.8215013135514,-50.8196554021012
1.2439102986662315e-05,1.0,-33.655772684358496,-33.65577261502086
1e-08,1.0,-43.173493881396276,-43.173493881396276
1e-08,1.0,-18.225504926010775,-18.225504926010775
3.372997635857474e-05,1.0,-37.37564972806795,-37.37564972621281
1e-08,1.0,-26.9550590340234,-26.9550590340234
2.2718519565763177e-05,1.0,-36.44275047484934,-36.44275046678145
1e-08,0.5782439348665075,-39.790007172667266,-27.435191760431884
1e-08,1.0,-41.270449621090684,-41.270449621090684
1e-08,1.0,-15.25011904779472,-15.25011904779472
1e-08,1.0,-33.09271157263939,-33.09271157263939
1e-08,1.0,-41.761656331759404,-41.761656331759404
1e-08,1.0,-29.266232741341586,-29.266232741341586
1e-08,1.0,-18.591516328143907,-18.591516328143907
1e-08,1.0,-13.905009115691408,-13.905009115691408
1e-08,1.0,-39.75241229906535,-39.75241229906535
1e-08,1.0,-45.78236015351432,-45.78236015351432
1e-08,1.0,-21.708548235147088,-21.708548235147088
1e-08,1.0,-27.656666899768805,-27.656666899768805
1e-08,1.0,-13.245906470250391,-13.245906470250391
1e-08,1.0,-15.623543456663251,-15.623543456663251
2.377542487035899e-05,1.0,-57.90414668861219,-57.904146690098834
1.1342130195988569e-05,1.0,-30.49112378969634,-30.491123789347117
1e-08,1.0,-21.848556778186307,-21.848556778186307
1e-08,1.0,-22.3763562230612,-22.3763562230612
1.1658885375561722e-05,1.0,-27.025568049254133,-27.025568054929874
1e-08,1.0,-20.815802326871175,-20.815802326871175
1e-08,1.0,-29.684240835321614,-29.684240835321614
1e-08,1.0,-37.393410867741515,-37.393410867741515
1e-08,1.0,-33.66210474523272,-33.66210474523272
1e-08,1.0,-32.9839624109666,-32.9839624109666
1e-08,1.0,-8.896193931790462,-8.896193931790462
1e-08,1.0,-18.654868447695794,-18.654868447695794
4.27525563754603e-06,1.0,-39.539414392136855,-39.547388689752054
1.1819484622877603e-05,1.0,-54.842922692988964,-54.842922698684426
1e-08,1.0,-13.664641077995553,-13.664641077995553
1.1312899534435787e-05,1.0,-22.259653458336846,-22.25965355556749
1e-08,1.0,-14.211339612364322,-14.211339612364322
2.26007312147803e-05,1.0,-26.878415308383406,-26.878415299273133
1.1286374909236068e-05,1.0,-60.31491304201538,-60.31491313975791
1.1203818727609432e-05,1.0,-22.300215016737045,-22.300215016372753
1e-08,1.0,-38.4828996059751,-38.4828996059751
2.6017964058349195e-05,1.0,-60.67504771192745,-60.675047719783954
1e-08,1.0,-23.404633271919327,-23.404633271919327
1.1479698553052955e-05,1.0,-28.911519072268003,-28.911519166529967
2.3135872765055862e-05,1.0,-35.29569501310909,-35.295695008017866
1.183382640409965e-05,1.0,-33.182618609406106,-33.182618606450205
1e-08,1.0,-16.433428848503304,-16.433428848503304
1.1322908114378083e-05,1.0,-41.475290879723,-41.475290879037345
1.1229497541860891e-05,1.0,-32.42719154629722,-32.427191645000676
1e-08,1.0,-60.46559939682236,-60.46559939682236
1e-08,1.0,-22.187134634601065,-22.187134634601065
2.366238249367016e-05,1.0,-50.209549865734864,-50.209549898998844
1.2667014096461937e-05,1.0,-33.818380036464106,-33.81837999237585
1e-08,1.0,-34.65507182167698,-34.65507182167698
1e-08,1.0,-27.709797665846235,-27.709797665846235
1.8065011702012793e-05,1.0,-50.54036832083877,-50.540368359926944
1e-08,1.0,-39.50514559769139,-39.50514559769139
1e-08,1.0,-33.65736437675461,-33.65736437675461
1.1688312000563632e-05,1.0,-25.978405545909375,-25.97840555156739
1e-08,1.0,-25.697163804935627,-25.697163804935627
9.265685746305101e-06,1.0,-36.09031165675843,-36.09096503124304
2.1070615392078137e-05,1.0,-61.18844184679056,-61.18844180823875
1e-08,1.0,-61.748247443758856,-61.748247443758856
9.36992848073563e-06,1.0,-38.131854937639396,-38.1324317103656
1e-08,1.0,-35.12010336806997,-35.12010336806997
1.120182839655467e-05,1.0,-18.5663331145149,-18.566333213711346
1.3525388946026572e-05,1.0,-38.832117037752624,-38.832117030217
1e-08,1.0,-44.16863195211057,-44.16863195211057
1e-08,1.0,-47.90944855969,-47.90944855969
1e-08,1.0,-21.31769259308206,-21.31769259308206
1e-08,1.0,-9.126427980925694,-9.126427980925694
1e-08,1.0,-24.71378722693033,-24.71378722693033
1.1359540203341966e-05,1.0,-24.754170319273534,-24.75417041568568
1e-08,1.0,-30.530835198720457,-30.530835198720457
1e-08,1.0,-20.84464542223351,-20.84464542223351
1e-08,1.0,-38.36487255220803,-38.36487255220803
1.1405938040791448e-05,1.0,-40.3847072880841,-40.38470738367348
