est_e,est_s,log_likelihood,log_likelihood_null
1.1698032634196927e-05,1.0,-24.65088407771367,-24.650884083377107
1.304925563628212e-05,1.0,-67.31871059559327,-67.31871059874587
1.1717677274899674e-05,1.0,-34.020044249292106,-34.02004425490536
1e-08,1.0,-32.52620228203972,-32.52620228203972
2.2770426362518557e-05,1.0,-40.82033569327483,-40.82033568562349
2.2826000901804715e-05,1.0,-29.184455237287853,-29.184455230012436
2.23950667272326e-05,1.0,-32.399568560555196,-32.39956854945108
1.1617135884017775e-05,1.0,-57.1419163699005,-57.141916375535196
2.3681891342625352e-05,1.0,-71.6485266755607,-71.64852667744307
1.1393044553331143e-05,1.0,-34.87663369793455,-34.87663379375856
2.6050090458478185e-05,1.0,-77.18031745536473,-77.18031746170087
1e-08,1.0,-39.24089511131786,-39.24089511131786
1.125201900634086e-05,1.0,-35.55010693405626,-35.550107032354354
1e-08,1.0,-20.856567351815862,-20.856567351815862
5.304860311762089e-05,0.9999586384517243,-67.10687415925678,-70.26584581055029
1e-08,1.0,-15.73581145833402,-15.73581145833402
1e-08,1.0,-18.7354533508807,-18.7354533508807
1e-08,0.9999570159384179,-17.141674368142773,-18.114290412384666
1e-08,1.0,-17.583730291064512,-17.583730291064512
1e-08,1.0,-54.74467198705642,-54.74467198705642
2.6312340752481165e-05,1.0,-79.35267660548813,-79.35267662023365
1e-08,1.0,-38.83116794185725,-38.83116794185725
1e-08,1.0,-5.890398265068156,-5.890398265068156
1e-08,1.0,-9.78020294236458,-9.78020294236458
2.4055430990693715e-05,1.0,-55.363030460978926,-55.363030422228945
4.740486894233672e-05,1.0,-61.03235981500878,-61.03235981504208
1.1271259436083564e-05,1.0,-45.729871928068576,-45.72987202603508
0.00010509109990839232,0.9999651996078516,-126.85097095871984,-127.74208757930235
2.4086679459807306e-05,0.9999600753267748,-60.34999321423225,-62.71782501605714
1e-08,1.0,-40.066300086078854,-40.066300086078854
2.6700882906409514e-05,1.0,-73.19336653879895,-73.1933665476442
4.609399939437497e-05,1.0,-72.08026740692657,-72.08026740716834
1.1760567353563062e-05,1.0,-47.52745430110833,-47.527454306805396
1e-08,1.0,-23.383705614480704,-23.383705614480704
1e-08,1.0,-14.969616798302848,-14.969616798302848
1e-08,1.0,-25.273526109013257,-25.273526109013257
4.487687811158452e-05,1.0,-50.65198628707594,-50.65198628571059
1e-08,1.0,-38.88183862287611,-38.88183862287611
1.165928822763454e-05,1.0,-57.031503820835525,-57.031503826568866
3.496086887026458e-05,1.0,-44.900523837607004,-44.900523837280005
2.2661103344950506e-05,1.0,-44.89187262884733,-44.891872620049675
1e-08,1.0,-8.248516702596817,-8.248516702596817
2.373969236019285e-05,1.0,-35.107032917552715,-35.10703291932983
1e-08,1.0,-17.582914782857916,-17.582914782857916
1.1268391719133189e-05,1.0,-34.08845030445433,-34.08845040244772
6.740092748053339e-05,1.0,-85.77036839007482,-85.7703683912399
2.2500172521844803e-05,1.0,-43.971800918240625,-43.97180090816067
1.1346806137245986e-05,1.0,-38.2762341969081,-38.27623429351599
1.1299384650143923e-05,1.0,-35.81592410561005,-35.815924203079454
1e-08,1.0,-33.033938834002704,-33.033938834002704
1e-08,0.9999640316991395,-60.79170968123117,-61.95506122394108
2.3883374769229388e-05,1.0,-66.48061104270506,-66.48061104420658
1e-08,1.0,-21.334183367956754,-21.334183367956754
1e-08,1.0,-53.6157178071484,-53.6157178071484
1e-08,1.0,-51.76029928507527,-51.76029928507527
1e-08,1.0,-25.183046051148796,-25.183046051148796
2.264259097715522e-05,1.0,-63.09999796238792,-63.09999795367692
1e-08,1.0,-24.592368685420254,-24.592368685420254
1.149009480530975e-05,0.9999615831135368,-61.03410905471394,-64.26161162529426
2.342457645716114e-05,1.0,-70.09231552990958,-70.0923155299444
1e-08,1.0,-36.04977752885977,-36.04977752885977
4.487315476088074e-05,1.0,-51.317268887892425,-51.31726891138768
3.3781802173538106e-05,1.0,-46.1346441956814,-46.134644197264805
1.1793589787468437e-05,1.0,-57.90344775918456,-57.90344776487965
1e-08,1.0,-64.79620387875809,-64.79620387875809
1e-08,1.0,-23.01406692782759,-23.01406692782759
1.2214352081090033e-05,1.0,-39.245141784517095,-39.24514170655233
2.3239937868495727e-05,1.0,-43.84442972250642,-43.84442971801878
1e-08,1.0,-11.729255261692206,-11.729255261692206
5.7166136208206506e-05,1.0,-77.14052779384627,-77.14052781298119
1e-08,1.0,-11.792818925694414,-11.792818925694414
2.4188533174608365e-05,0.9999565269169556,-55.67506765839776,-58.84569426579614
1e-08,1.0,-41.65019307882248,-41.65019307882248
1.129795028905205e-05,1.0,-22.436099003945593,-22.436099101441698
3.4190033121665176e-05,1.0,-54.74529785461371,-54.74529785612703
1e-08,1.0,-20.271909716779536,-20.271909716779536
1.15565835839488e-05,1.0,-36.92988432291161,-36.92988432852448
3.3648667383617764e-05,1.0,-41.33177201429029,-41.33177201405735
1e-08,1.0,-64.9063684351782,-64.9063684351782
