est_e,est_s,log_likelihood,log_likelihood_null
1e-08,1.0,-51.62720011558262,-51.62720011558262
1e-08,1.0,-40.90337601160942,-40.90337601160942
1.225762493243741e-05,1.0,-39.892549070113326,-39.892548995101706
1e-08,1.0,-46.4868807412881,-46.4868807412881
1.1200708885607188e-05,1.0,-22.47748927680154,-22.47748937600349
1e-08,1.0,-33.706754448291946,-33.706754448291946
1e-08,1.0,-19.282503282854965,-19.282503282854965
1e-08,1.0,-57.91735179027724,-57.91735179027724
1e-08,1.0,-33.11194717797552,-33.11194717797552
1e-08,1.0,-21.03685607688099,-21.03685607688099
1e-08,1.0,-33.04602494905307,-33.04602494905307
1e-08,1.0,-43.72614471035411,-43.72614471035411
1e-08,1.0,-19.39680103460716,-19.39680103460716
1e-08,1.0,-9.182959543541678,-9.182959543541678
1e-08,1.0,-62.325662154810956,-62.325662154810956
1e-08,1.0,-22.226083655681542,-22.226083655681542
1.9447687826060267e-05,1.0,-102.38249094048939,-102.38249093426263
1e-08,1.0,-36.05200307874989,-36.05200307874989
1e-08,1.0,-35.29806323399613,-35.29806323399613
1e-08,1.0,-27.38421948262337,-27.38421948262337
1e-08,0.9999681961190546,-29.018115138581997,-29.39376695929273
1e-08,1.0,-37.19174914503933,-37.19174914503933
1e-08,1.0,-42.61849912081002,-42.61849912081002
1e-08,1.0,-43.74787703307278,-43.74787703307278
1e-08,1.0,-25.793273000277594,-25.793273000277594
1e-08,1.0,-36.27352512995072,-36.27352512995072
1e-08,1.0,-76.72035716884903,-76.72035716884903
1e-08,1.0,-25.302153602071794,-25.302153602071794
1e-08,1.0,-39.098975621906135,-39.098975621906135
1e-08,1.0,-68.05522925221307,-68.05522925221307
1e-08,1.0,-77.36528010936088,-77.36528010936088
1e-08,1.0,-68.05350165066338,-68.05350165066338
3.492514202557829e-05,1.0,-55.77614614172105,-55.77614614166767
1e-08,1.0,-23.031385828090166,-23.031385828090166
1e-08,1.0,-17.00534431469721,-17.00534431469721
1e-08,1.0,-26.48342972468059,-26.48342972468059
1e-08,1.0,-23.932120790614245,-23.932120790614245
1e-08,1.0,-60.58126962786144,-60.58126962786144
1e-08,1.0,-45.11276639818308,-45.11276639818308
1e-08,1.0,-20.482750533896926,-20.482750533896926
1e-08,1.0,-24.307394541130016,-24.307394541130016
1e-08,1.0,-33.76272567145959,-33.76272567145959
1e-08,1.0,-61.84380492991818,-61.84380492991818
1e-08,1.0,-45.789001771468534,-45.789001771468534
1e-08,1.0,-46.82545442100003,-46.82545442100003
1e-08,1.0,-43.74338144375276,-43.74338144375276
1.230612175631412e-06,1.0,-62.524968880380804,-62.52496984559341
1e-08,1.0,-55.542252354811176,-55.542252354811176
1e-08,1.0,-36.08375067873028,-36.08375067873028
1e-08,1.0,-39.51388637504451,-39.51388637504451
2.2449440072867847e-05,1.0,-41.41518808354009,-41.415188072956774
1e-08,1.0,-47.14720863760705,-47.14720863760705
1e-08,1.0,-41.749234941996065,-41.749234941996065
1e-08,1.0,-28.519134400264043,-28.519134400264043
1e-08,0.99994585060708,-16.210971513714053,-17.927483350641413
1.9202424566048497e-05,1.0,-68.68481428164752,-68.68481427315932
1e-08,1.0,-24.653079845913048,-24.653079845913048
1e-08,1.0,-15.932988213136111,-15.932988213136111
1e-08,1.0,-25.80995781899674,-25.80995781899674
1e-08,1.0,-32.468263936207585,-32.468263936207585
1e-08,1.0,-48.82360376828487,-48.82360376828487
1e-08,1.0,-49.92719030789807,-49.92719030789807
1e-08,1.0,-63.632183698638705,-63.632183698638705
1e-08,1.0,-22.8643317414978,-22.8643317414978
1e-08,1.0,-41.03517305308909,-41.03517305308909
1e-08,0.9999521356812531,-56.451607226135465,-56.776680344789426
1e-08,1.0,-56.10679807517304,-56.10679807517304
1e-08,1.0,-19.365971734789277,-19.365971734789277
1e-08,1.0,-17.026895146050688,-17.026895146050688
1e-08,1.0,-18.013479083488004,-18.013479083488004
1e-08,1.0,-41.088819407956315,-41.088819407956315
1e-08,1.0,-26.12399413696346,-26.12399413696346
1e-08,1.0,-41.57902697795415,-41.57902697795415
1.547452621186123e-05,1.0,-38.277501102457286,-38.27750110225177
1e-08,1.0,-24.39156422399031,-24.39156422399031
1e-08,1.0,-41.70388887347898,-41.70388887347898
1e-08,1.0,-38.388667997965065,-38.388667997965065
1.1199086180550325e-05,1.0,-20.226104215114063,-20.226104314373448
1e-08,1.0,-25.80284464097615,-25.80284464097615
1e-08,1.0,-33.98187632533622,-33.98187632533622
1e-08,1.0,-26.74865058335078,-26.74865058335078
1e-08,1.0,-29.361605522951955,-29.361605522951955
1e-08,1.0,-36.812185838608144,-36.812185838608144
1.1611486478711775e-05,1.0,-36.47247999646539,-36.47248000212268
1e-08,1.0,-77.4747975004046,-77.4747975004046
1e-08,1.0,-25.735797126797323,-25.735797126797323
1e-08,1.0,-36.48766844194491,-36.48766844194491
1e-08,1.0,-28.67976297545651,-28.67976297545651
3.426936231031415e-05,1.0,-44.13022984522032,-44.130229845096785
1.2435869068056726e-05,1.0,-41.43587366782382,-41.43587360935564
1e-08,1.0,-35.729369150002874,-35.729369150002874
1e-08,1.0,-25.54507102456639,-25.54507102456639
1e-08,1.0,-40.017265109977416,-40.017265109977416
1e-08,1.0,-23.912004614605202,-23.912004614605202
1e-08,1.0,-34.8025312909774,-34.8025312909774
1e-08,1.0,-23.267215992830153,-23.267215992830153
1e-08,1.0,-58.82473837505976,-58.82473837505976
1e-08,1.0,-36.67730681544514,-36.67730681544514
1e-08,1.0,-41.382639877834514,-41.382639877834514
1e-08,1.0,-42.50012043951648,-42.50012043951648
1e-08,1.0,-45.14538628386088,-45.14538628386088
1e-08,1.0,-14.570355335273563,-14.570355335273563
1e-08,1.0,-43.33941420668291,-43.33941420668291
1e-08,1.0,-49.97409186679241,-49.97409186679241
1e-08,1.0,-19.569446913820602,-19.569446913820602
1e-08,1.0,-17.44760250514949,-17.44760250514949
1e-08,1.0,-43.32605619424766,-43.32605619424766
1e-08,1.0,-28.937698805929216,-28.937698805929216
1e-08,1.0,-7.880755059872795,-7.880755059872795
1e-08,1.0,-53.11454609030849,-53.11454609030849
1e-08,1.0,-19.63198274306882,-19.63198274306882
1e-08,1.0,-20.369175316949203,-20.369175316949203
1e-08,1.0,-15.062307121340059,-15.062307121340059
3.3748829560053154e-05,1.0,-42.09228927124115,-42.09228927108728
1e-08,1.0,-22.925408383564548,-22.925408383564548
1.2711725968224718e-05,1.0,-49.9772851844424,-49.977285164666455
1e-08,1.0,-59.18232931558403,-59.18232931558403
1e-08,1.0,-44.946557853631084,-44.946557853631084
1.3005339694636449e-05,1.0,-56.340788934553785,-56.34078893781367
1e-08,1.0,-44.000136349844844,-44.000136349844844
1e-08,1.0,-23.95249036592624,-23.95249036592624
1.3534069615758114e-05,1.0,-75.41143365580068,-75.41143361698498
1e-08,1.0,-15.504225662665625,-15.504225662665625
1e-08,1.0,-37.84067162182984,-37.84067162182984
1e-08,1.0,-9.346218190504644,-9.346218190504644
1.1417935207285668e-05,1.0,-40.57092607852275,-40.570926173892175
1.3366430672508439e-05,1.0,-36.01886814222075,-36.018868130720975
1.1949235960510981e-05,0.9998844974804674,-34.563991962992965,-39.5832507121795
1.4506836366714514e-05,1.0,-71.11982404358727,-71.11982410407501
1.2701669389751424e-05,1.0,-74.38315900919417,-74.38315897614783
1e-08,1.0,-28.54350251144424,-28.54350251144424
1e-08,1.0,-40.4196490223572,-40.4196490223572
1e-08,1.0,-38.944324587069204,-38.944324587069204
1e-08,1.0,-36.64893741884846,-36.64893741884846
1e-08,1.0,-36.29224599766985,-36.29224599766985
1e-08,1.0,-40.1257948764859,-40.1257948764859
1e-08,1.0,-47.600109005330516,-47.600109005330516
1e-08,1.0,-49.08447720436446,-49.08447720436446
1e-08,1.0,-23.004331518977445,-23.004331518977445
1e-08,1.0,-45.42458381964759,-45.42458381964759
1e-08,1.0,-19.005730251469863,-19.005730251469863
1e-08,0.9999511119551465,-74.16371489107212,-75.58908946530137
1e-08,1.0,-32.87115181800163,-32.87115181800163
1e-08,1.0,-48.24490646532064,-48.24490646532064
1e-08,1.0,-25.899089414205974,-25.899089414205974
1e-08,1.0,-44.44504440399864,-44.44504440399864
1e-08,1.0,-22.20506412739656,-22.20506412739656
1e-08,1.0,-18.87880689780446,-18.87880689780446
1e-08,0.9999971444190489,-26.815477813667776,-26.81731370706529
1.5050270818318918e-05,1.0,-55.94981334621859,-55.94981337849838
1e-08,1.0,-24.6867498875875,-24.6867498875875
1e-08,1.0,-53.00020082523969,-53.00020082523969
1e-08,1.0,-30.717850454559038,-30.717850454559038
1e-08,1.0,-11.674610863255836,-11.674610863255836
1e-08,0.9999745682970101,-90.77940296457793,-91.11206712901246
1e-08,1.0,-10.31878053295137,-10.31878053295137
1e-08,1.0,-19.133000016804377,-19.133000016804377
1.1222318631088201e-05,1.0,-24.571929577350012,-24.5719295769305
1e-08,1.0,-15.159871760266805,-15.159871760266805
1e-08,1.0,-9.03924317862427,-9.03924317862427
1e-08,1.0,-35.835488417329735,-35.835488417329735
1e-08,1.0,-18.880702924550878,-18.880702924550878
1.1867195774644912e-05,1.0,-21.3129990027229,-21.312999008366212
1.127619728308029e-05,1.0,-32.85609029811942,-32.85609039598328
1e-08,0.9999218486011635,-41.74082339749373,-45.572985186994146
1e-08,1.0,-33.031734344130854,-33.031734344130854
1e-08,1.0,-62.169989756361936,-62.169989756361936
1.1202481126013701e-05,1.0,-23.423595965723283,-23.423596064908214
2.3151471541415932e-05,1.0,-48.35616186392437,-48.35616185908016
1e-08,1.0,-28.193410474209635,-28.193410474209635
1.8142471389892012e-05,1.0,-58.033081970042204,-58.033081989204256
1e-08,1.0,-16.952711909869546,-16.952711909869546
1e-08,1.0,-50.85497680947361,-50.85497680947361
1.1668048806100479e-05,1.0,-38.46041142176111,-38.46041142745438
1e-08,1.0,-45.539237217138655,-45.539237217138655
1e-08,1.0,-26.05502717823703,-26.05502717823703
1e-08,1.0,-41.112352791856885,-41.112352791856885
1e-08,1.0,-45.88219536523443,-45.88219536523443
1.1414335109617521e-05,1.0,-43.80012757967929,-43.80012767508756
1e-08,1.0,-14.629498791511086,-14.629498791511086
1e-08,1.0,-70.31449108887223,-70.31449108887223
1e-08,1.0,-39.29284690392162,-39.29284690392162
1e-08,1.0,-67.01309598030792,-67.01309598030792
1e-08,1.0,-28.269300713565062,-28.269300713565062
1e-08,1.0,-23.835604723921488,-23.835604723921488
1e-08,0.9999614937057073,-41.42589515296853,-42.33141318321971
1e-08,1.0,-23.253743238909447,-23.253743238909447
1e-08,1.0,-32.727576320394,-32.727576320394
1e-08,1.0,-44.69998417362723,-44.69998417362723
1e-08,1.0,-20.201295754466052,-20.201295754466052
1e-08,1.0,-32.64524298168169,-32.64524298168169
1e-08,1.0,-16.212740488740693,-16.212740488740693
1e-08,1.0,-26.455368507797402,-26.455368507797402
1e-08,1.0,-10.341861972363105,-10.341861972363105
1e-08,1.0,-44.136090690102,-44.136090690102
1e-08,1.0,-22.175714864067068,-22.175714864067068
1e-08,1.0,-31.922336460568246,-31.922336460568246
2.563422359241815e-05,1.0,-58.75839137045424,-58.75839138083639
1e-08,1.0,-8.988852787810801,-8.988852787810801
1e-08,1.0,-11.678534309667638,-11.678534309667638
1e-08,1.0,-34.1012833305932,-34.1012833305932
1e-08,1.0,-29.933474477103218,-29.933474477103218
1e-08,1.0,-46.35211696808652,-46.35211696808652
1.1304077977022843e-05,1.0,-35.31757766403655,-35.317577761419585
1e-08,1.0,-31.414647733675178,-31.414647733675178
1e-08,1.0,-46.3578971129579,-46.3578971129579
1.1345373723530064e-05,1.0,-23.961365931143355,-23.96136593079172
1e-08,1.0,-54.446134264365114,-54.446134264365114
1.3847685975757054e-05,1.0,-53.29378119826127,-53.293781271199286
1e-08,1.0,-65.57417259950901,-65.57417259950901
1e-08,1.0,-78.99765222009029,-78.99765222009029
1.1925912320249803e-05,1.0,-28.43678571861447,-28.436785630692572
3.359356146920916e-05,1.0,-40.65313978520711,-40.65313978677014
1e-08,1.0,-32.922322805715,-32.922322805715
2.2393545329908177e-05,1.0,-30.698140234591264,-30.698140223373613
1e-08,1.0,-24.539668163957714,-24.539668163957714
1e-08,1.0,-39.01943980203681,-39.01943980203681
1e-08,1.0,-20.92804568292686,-20.92804568292686
1e-08,1.0,-21.66065316017421,-21.66065316017421
3.750941880156213e-05,1.0,-141.60773159905554,-141.60773162665498
1e-08,1.0,-40.237570853791105,-40.237570853791105
1e-08,1.0,-43.90663353364146,-43.90663353364146
1e-08,1.0,-28.78844411346682,-28.78844411346682
1e-08,1.0,-53.20116039887025,-53.20116039887025
1e-08,1.0,-60.13712271616937,-60.13712271616937
1.135184985747807e-05,1.0,-37.36733034614509,-37.36733044268193
1.1635575736434501e-05,1.0,-46.136796879736515,-46.1367968853938
1e-08,1.0,-39.39048713349263,-39.39048713349263
2.313600915498241e-05,1.0,-80.1931101529585,-80.19311017487271
1e-08,1.0,-40.55582410254719,-40.55582410254719
1e-08,1.0,-24.729814907405093,-24.729814907405093
1.224986619148339e-05,1.0,-50.71686638094601,-50.71686630281207
1e-08,1.0,-22.983501237865358,-22.983501237865358
1e-08,1.0,-41.32216279388158,-41.32216279388158
1.1200156040293301e-05,1.0,-21.82910697289848,-21.82910707211469
1e-08,1.0,-59.518468275487365,-59.518468275487365
1e-08,1.0,-28.86403320856955,-28.86403320856955
1.1529910870685988e-05,1.0,-49.335886528319726,-49.33588653390367
1.2559896613769005e-05,1.0,-38.6970002315322,-38.697000224650864
1e-08,1.0,-16.901478877217304,-16.901478877217304
1e-08,1.0,-31.369413173655225,-31.369413173655225
