est_e,est_s,log_likelihood,log_likelihood_null
1e-08,1.0,-25.90140094364244,-25.90140094364244
1e-08,1.0,-11.981796390899662,-11.981796390899662
1e-08,1.0,-27.267469480807375,-27.267469480807375
2.2613720734664846e-05,1.0,-30.209378222073184,-30.209378213070305
1e-08,1.0,-12.246498059799098,-12.246498059799098
1.1571974767270429e-05,1.0,-48.75243921973936,-48.75243921903625
1e-08,1.0,-18.928433354617802,-18.928433354617802
3.746229858165605e-05,1.0,-70.49942262960141,-70.49942265741653
3.1737477200070385e-06,0.9999568068653478,-19.17721708549708,-19.193617481301004
1e-08,1.0,-26.410831631729465,-26.410831631729465
1.1240870445638756e-05,1.0,-24.447730430175426,-24.44773052867186
1e-08,1.0,-21.0397412530856,-21.0397412530856
1.1235925960378545e-05,1.0,-28.383454600646154,-28.383454699214703
1.1999081125575152e-05,1.0,-64.86267883501891,-64.86267876303266
1.1915177352395038e-05,1.0,-108.64114511262079,-108.64114510978904
1e-08,1.0,-8.058192841096528,-8.058192841096528
2.2863817464620058e-05,0.9998676528132308,-69.98967230508559,-76.22238299670927
2.3523332206739814e-05,1.0,-42.82442717868557,-42.82442717868369
1e-08,1.0,-17.0738930821946,-17.0738930821946
1.1492469605396234e-05,1.0,-38.34918935534372,-38.349189355055344
1e-08,1.0,-8.72949580225334,-8.72949580225334
2.2793073025574974e-05,1.0,-34.24708303422656,-34.247083026631046
1e-08,1.0,-25.768838472916013,-25.768838472916013
1e-08,1.0,-31.684651923924644,-31.684651923924644
1e-08,1.0,-44.53547739874843,-44.53547739874843
3.51468862534662e-05,1.0,-57.87469432123179,-57.87469432127678
1.2211256961484585e-05,1.0,-53.09178322471163,-53.091783146448414
1.1403721342310518e-05,1.0,-32.14639520874985,-32.1463952084396
1e-08,1.0,-17.340845667880473,-17.340845667880473
1.2286271476695606e-05,1.0,-43.264878278245995,-43.26487820095664
1e-08,0.9999599787375355,-47.22926298669313,-49.349436127429584
1.1204437191443644e-05,1.0,-17.828469618828173,-17.828469717969703
1.1466882478357376e-05,1.0,-41.06064588485874,-41.06064597933329
2.3056634850321084e-05,1.0,-37.61583878782094,-37.61583878223466
1e-08,1.0,-16.753145350398782,-16.753145350398782
1.1331687985406814e-05,1.0,-33.22190960658442,-33.221909606303
1e-08,1.0,-18.30592295048613,-18.30592295048613
2.2478651700715437e-05,0.9998169803815389,-73.75924802241578,-79.32489102944683
1e-08,1.0,-17.744200494822177,-17.744200494822177
1e-08,1.0,-7.916784217398422,-7.916784217398422
2.366314399218373e-05,1.0,-54.84549716178364,-54.84549716368117
3.491719333445065e-05,1.0,-57.70349517454141,-57.70349517605225
1.1878550991859459e-05,1.0,-43.50644021773765,-43.50644014379502
1.1303951981051642e-05,1.0,-40.99349165303816,-40.99349175042131
1e-08,1.0,-23.638351783847604,-23.638351783847604
1.1364905469656175e-05,1.0,-40.53070324839951,-40.53070324803945
1.1461125196045282e-05,1.0,-33.171968375499276,-33.17196847008434
4.4897873561109294e-05,1.0,-50.16376082113311,-50.163760819661924
1e-08,1.0,-11.498719822949562,-11.498719822949562
1e-08,1.0,-10.869282119321978,-10.869282119321978
1e-08,1.0,-31.050801268434164,-31.050801268434164
1.1843101309814623e-05,1.0,-44.349471933062006,-44.34947193871953
2.2497854376583728e-05,1.0,-39.88564949979263,-39.88564948969377
1e-08,0.9998984589955191,-48.64873724290812,-56.90820585027375
1e-08,1.0,-12.059349356290978,-12.059349356290978
2.431844978785544e-05,1.0,-48.12373105565284,-48.12373101359886
2.303684293597379e-05,1.0,-31.327883672322113,-31.32788366659036
1e-08,1.0,-11.882035722538578,-11.882035722538578
1e-08,1.0,-14.843925460576381,-14.843925460576381
2.434127910841818e-05,1.0,-50.42357592116807,-50.42357587727867
6.73185874292051e-05,1.0,-73.72674240825921,-73.72674240818627
1e-08,1.0,-21.382771120744902,-21.382771120744902
1.1881590635545294e-05,1.0,-38.05932238559041,-38.059322383540575
2.2889524266170773e-05,1.0,-38.38042022212333,-38.38042021535235
1e-08,1.0,-38.761185973114,-38.761185973114
1.1498283338941367e-05,1.0,-19.646750051756545,-19.64675005735396
1e-08,1.0,-17.003501589975638,-17.003501589975638
