est_e,est_s,log_likelihood,log_likelihood_null
1e-08,1.0,-30.406328337697563,-30.406328337697563
1e-08,1.0,-35.794650464188535,-35.794650464188535
1.948147286809235e-05,1.0,-27.2051653291671,-27.205165355509696
1e-08,1.0,-26.302466546451736,-26.302466546451736
1e-08,1.0,-7.150767313488278,-7.150767313488278
3.3589588782213746e-05,1.0,-46.95422173332403,-46.95422173486251
1e-08,1.0,-29.48716655801428,-29.48716655801428
1e-08,1.0,-16.827986892609463,-16.827986892609463
1e-08,1.0,-10.142032941767644,-10.142032941767644
1e-08,1.0,-21.634308609775736,-21.634308609775736
1e-08,1.0,-16.763670134410802,-16.763670134410802
1e-08,1.0,-15.998113847101848,-15.998113847101848
1e-08,1.0,-25.36871997801598,-25.36871997801598
1e-08,1.0,-16.83813107079225,-16.83813107079225
1e-08,1.0,-10.217176789255038,-10.217176789255038
1e-08,1.0,-10.244995488009605,-10.244995488009605
1e-08,1.0,-95.22631147724636,-95.22631147724636
1.1194273690814678e-05,1.0,-29.23692788791404,-29.236927887475037
1.1193600052151713e-05,1.0,-19.398872627771958,-19.398872727119095
2.3104930753332802e-05,1.0,-61.1345541842078,-61.134554179044926
1e-08,1.0,-20.42041281048667,-20.42041281048667
8.010637738768089e-05,1.0,-99.6910261435781,-99.69102615138628
1e-08,1.0,-7.506940697180975,-7.506940697180975
1e-08,1.0,-30.791984594896476,-30.791984594896476
1e-08,1.0,-54.46724401233512,-54.46724401233512
1e-08,1.0,-12.257886393422755,-12.257886393422755
3.41990596355846e-05,1.0,-57.392584904203304,-57.39258490575404
2.2391820783626168e-05,1.0,-34.231576226459964,-34.231576215344084
2.2459822789899543e-05,1.0,-69.8009941438346,-69.80099413338031
1e-08,1.0,-49.08204225234255,-49.08204225234255
1e-08,1.0,-30.735135885530717,-30.735135885530717
1e-08,1.0,-26.781713001070994,-26.781713001070994
2.2829929175016843e-05,1.0,-58.45737662224478,-58.457376615030945
2.3822069032077e-05,1.0,-73.23849396237196,-73.23849396394844
1e-08,1.0,-50.22025771976877,-50.22025771976877
1.1231844649646857e-05,1.0,-41.86001417382847,-41.8600142724837
1e-08,1.0,-9.904939035187697,-9.904939035187697
2.239455482511814e-05,1.0,-40.25028956788977,-40.25028955682321
2.255594029253329e-05,1.0,-44.49874249433186,-44.498742484747204
1e-08,1.0,-25.527974577622384,-25.527974577622384
4.611085382940619e-05,1.0,-78.88565086472032,-78.88565086508653
1.1244936853339594e-05,1.0,-31.135431483811477,-31.13543158224745
1.132441403691591e-05,1.0,-70.70205378904335,-70.70205388607597
3.3728364355644905e-05,1.0,-47.36087686902254,-47.36087687055549
8.006523448229618e-05,1.0,-99.69462942989058,-99.69462943780445
1e-08,1.0,-58.054990690616215,-58.054990690616215
1e-08,1.0,-31.29238727555985,-31.29238727555985
1e-08,1.0,-15.160592278332214,-15.160592278332214
1.176788922986388e-05,1.0,-28.35062266240736,-28.350622668058108
1e-08,1.0,-9.906826588184515,-9.906826588184515
1e-08,0.9995292684272166,-53.373678752969425,-56.647864902869394
1e-08,1.0,-21.10447652587826,-21.10447652587826
2.2395232430596764e-05,1.0,-37.226134294793546,-37.22613428372728
1.1171336392676042e-05,1.0,-21.3403636681935,-21.340363767907334
2.2428075765584883e-05,1.0,-34.535809193648234,-34.53580918290145
2.2375236698777598e-05,1.0,-37.06890394234411,-37.06890393110236
1e-08,1.0,-13.614221717886439,-13.614221717886439
1e-08,1.0,-59.48538617095258,-59.48538617095258
1.1277199148627253e-05,1.0,-38.87380707666681,-38.87380707646537
1e-08,1.0,-21.423993877909858,-21.423993877909858
9.011961927651567e-05,1.0,-112.8773565222143,-112.87735652273955
1e-08,1.0,-31.495157019466735,-31.495157019466735
1e-08,1.0,-21.42772937352321,-21.42772937352321
1e-08,1.0,-10.142033361767632,-10.142033361767632
1e-08,1.0,-21.490079474481202,-21.490079474481202
1.12249301557624e-05,1.0,-47.017123589812606,-47.01712368859481
1e-08,1.0,-13.638603628552065,-13.638603628552065
1e-08,1.0,-30.120656688581228,-30.120656688581228
1e-08,1.0,-50.72966318153303,-50.72966318153303
2.2547001120062633e-05,1.0,-41.60088968679189,-41.6008896772168
1e-08,1.0,-25.36379140186424,-25.36379140186424
1.1228640742286521e-05,1.0,-50.719206248567914,-50.719206347280945
1e-08,1.0,-10.142032941767644,-10.142032941767644
1e-08,1.0,-21.028191361997788,-21.028191361997788
9.459333817702671e-05,0.9998977436725546,-129.1265910822979,-128.70414712887717
1.114786620952242e-05,1.0,-16.10072351988512,-16.100723620012932
1e-08,1.0,-38.90851590078768,-38.90851590078768
1e-08,1.0,-37.38068421463091,-37.38068421463091
